676	2929	1
101	1031	15
727	6053	16
2936	6692	1
913	95	3
101	2317	20
4573	2133	21
820	9943	28
5408	4880	20
5491	9515	25
12357	3779	25
230	116	0
4504	7166	35
102	7138	9
660	3122	18
5681	2736	18
119	9282	20
863	8062	2
5775	1399	17
339	8875	0
15353	2107	3
124	562	16
106	8761	17
12248	4961	7
12	71	27
14	7773	35
194	4098	20
102	7789	29
102	5452	24
2100	2012	13
12	4142	15
7160	7692	22
105	1706	14
101	9123	10
27368	3886	25
14784	7255	1
103	654	28
101	9608	20
1538	523	8
4055	7394	13
3335	2986	21
12	7809	10
27881	2475	16
102	7139	29
8009	7625	11
127	2534	15
111	108	36
142	1953	9
2401	5851	10
106	950	10
2907	8754	21
106	9718	7
8956	4785	0
101	5678	25
283	3090	29
4038	6329	13
843	8613	18
2204	9740	12
6346	513	13
12	70	15
104	5799	28
6086	5360	21
12	3404	20
3426	9642	5
120	3023	20
131	9068	10
7285	8951	24
14	8490	16
3984	5768	7
1857	9011	6
160	8119	4
2244	6425	22
8004	6499	14
105	2854	3
15333	3932	11
442	5427	11
105	3304	1
12	3041	28
114	3308	21
1122	6869	32
102	7951	3
12	1771	7
282	7284	26
14	8759	33
102	2216	21
764	2131	8
730	5658	4
610	9733	16
114	6679	36
14	1323	11
21	2082	8
471	9613	21
767	785	4
15283	5029	9
111	7231	22
4	6035	8
7716	2125	9
57	7610	24
1020	955	29
106	3792	11
105	3651	27
11576	2705	12
17331	5076	1
102	3893	32
1016	792	4
4246	755	15
101	5698	3
7090	3718	16
101	8590	6
14	9089	10
2889	3066	3
106	986	16
101	2756	16
146	7619	7
14	5813	34
4873	1197	5
1532	4914	4
952	1043	0
14	1920	17
21893	9837	26
2433	9210	16
1991	320	17
2	9020	18
18013	951	9
110	6010	21
101	1130	1
19519	3507	13
1646	3618	12
101	7653	16
361	2722	17
186	9946	0
399	1202	0
14191	3633	22
107	4341	30
19712	7464	10
104	1985	24
334	2665	27
105	5428	39
14	5770	15
101	8100	6
109	8677	36
4379	3884	11
101	9033	6
1013	6155	9
110	7389	6
12	1222	11
102	6921	17
1882	9204	4
24639	8930	12
18913	7141	0
12006	4935	24
114	6275	19
102	1935	2
7822	6557	26
188	8959	6
21849	4564	20
31793	1141	8
112	8602	20
105	6499	15
121	2595	0
104	9806	3
31640	6667	11
12	3495	12
102	3851	25
1237	2857	2
983	4480	1
108	1573	39
155	3956	1
116	8714	3
2624	5351	1
129	4776	5
234	9061	8
2302	987	12
101	2050	4
101	1261	3
1971	946	24
145	4559	4
1185	9662	2
25133	595	5
393	6241	8
12	1314	3
11693	7011	22
432	1548	0
12	7011	16
104	7104	9
12	7341	18
7458	6627	9
101	6828	16
101	4493	21
729	6797	11
1730	249	22
110	6613	16
1745	2051	11
101	2757	4
101	3339	6
115	9357	23
6714	3229	14
107	6418	15
104	6244	3
201	6168	3
515	1571	9
2518	1519	12
12	3717	16
14	7468	8
243	6938	5
101	5122	1
278	8282	13
103	3596	21
115	9932	1
121	2276	0
115	3462	23
675	6040	18
118	5039	11
9	5726	12
261	7570	0
287	5123	2
1581	8122	0
12	7877	2
109	6107	2
2110	9683	6
102	5960	18
8678	1119	0
101	9191	2
4913	6460	30
106	2706	17
619	7295	3
2035	3557	15
1798	7516	5
2363	3863	1
57	7570	10
942	7950	8
416	9575	14
167	7371	5
6020	1550	4
201	1782	0
922	1577	7
897	8473	1
7957	2326	33
106	8052	17
856	2220	1
1572	5009	0
2821	8423	31
138	9787	21
549	3109	37
101	5448	13
106	7064	15
440	6008	15
103	8743	17
115	5729	22
1488	2221	14
496	6745	9
103	6589	40
434	3113	19
1399	9171	15
937	4339	26
127	8038	27
23760	5429	20
475	3486	13
938	492	2
240	8380	11
12	9035	8
1425	2455	1
2	3415	20
296	2715	15
105	8033	23
105	9639	9
117	2892	3
452	276	13
2567	8673	6
9255	9795	1
102	8771	23
1429	9089	7
317	6113	13
30585	6089	24
5072	4998	0
106	9873	7
5513	3564	31
105	3400	1
19061	1748	17
124	340	4
4826	8823	14
112	1459	29
108	8885	21
6468	4457	12
1223	6136	17
14	3410	35
280	1847	13
5180	4886	32
12	6540	2
1150	2740	29
104	2211	19
101	7143	8
101	5896	15
149	4895	12
124	6237	3
674	9884	13
15591	9402	12
101	4387	17
12	3178	2
1313	5428	28
175	9144	21
9	2555	23
12	6696	8
811	9832	9
12	9925	8
804	9816	0
194	9961	19
185	2130	2
291	3596	2
13406	4793	1
27736	4164	24
104	1327	30
7764	9558	16
210	8393	10
158	7521	32
107	3741	11
4908	9722	33
12	4651	17
1426	1435	2
102	7272	3
11786	2012	15
101	9190	22
7271	9897	12
888	4452	1
14	3208	18
1061	4272	21
105	5766	6
14	2139	33
113	1361	13
102	3648	1
1521	8333	6
111	1723	29
110	8047	39
401	6046	20
2202	115	26
14	5220	9
101	2824	10
105	8117	34
2606	2117	8
1030	2405	16
2765	7954	26
26773	3838	17
109	7760	9
107	2589	15
111	4598	7
385	3824	14
101	3042	6
106	764	6
101	4431	11
303	4203	5
456	8276	21
1082	3559	4
101	5988	21
101	9859	14
111	1040	7
284	467	16
102	2752	5
381	6000	12
113	2800	12
8515	886	5
12	845	21
815	4815	5
239	5739	12
14	8634	45
102	6825	17
7225	5492	30
107	1366	2
102	2853	25
254	7523	13
507	3862	0
110	7549	6
110	6835	4
105	7501	15
119	3020	14
142	8162	2
17731	5827	13
6125	8915	8
859	1951	4
110	6260	4
231	4177	0
1225	423	1
119	2315	14
101	2689	12
101	416	9
251	8339	35
17209	9909	5
116	9005	1
2	6818	33
4816	395	5
12	1953	11
7546	685	31
5351	2004	10
2523	1837	13
4089	274	16
30006	9621	11
105	2668	15
199	6595	16
103	9447	23
102	359	22
18132	6222	0
312	4944	20
23173	2564	35
479	3069	18
14	1413	15
14	5612	27
814	7875	6
229	8021	3
478	6493	1
12	6089	11
14	5461	32
121	2372	0
14	5704	17
5082	1619	18
12	8957	35
103	4815	26
29022	4311	29
104	3974	9
104	6596	3
512	4731	8
19781	9472	39
107	6322	15
39	2915	9
728	4200	8
874	2811	10
5507	2890	12
237	7429	7
101	2906	41
601	2284	20
8143	4887	6
2697	3844	3
955	5504	28
163	4680	7
106	9560	3
1407	835	2
121	2947	0
245	6865	16
920	1141	11
108	5973	8
159	5787	3
109	4351	12
1178	7617	14
107	8946	7
686	9159	27
273	9681	12
203	6868	5
2379	6044	7
115	4134	18
1915	1306	14
106	9980	9
9572	2307	10
101	8973	14
29278	6495	5
12094	6955	23
454	8635	19
136	1554	29
187	2094	32
103	2535	16
106	6930	24
8	3475	25
807	3921	6
16459	2032	8
110	7089	1
1697	6111	18
102	6734	8
1304	4015	10
12	5059	24
2441	6375	20
772	3617	13
113	5777	6
2855	5234	0
101	6019	12
796	2177	5
936	7410	12
2270	2877	1
108	1599	13
14	2287	15
108	2768	10
3673	7984	1
4896	6322	29
2050	2688	1
25773	3799	5
106	6856	41
3217	4642	22
12	2061	31
991	5653	23
4161	7248	18
103	8747	16
112	7955	5
170	278	0
106	8375	12
25260	6134	3
101	7781	9
14	9649	42
8054	3443	25
327	1400	22
210	5092	4
104	2021	11
104	4519	1
2066	5022	19
111	3316	7
587	5024	12
14	5386	22
1432	8770	6
562	7769	21
205	7730	1
11854	5976	6
3243	3273	23
104	6342	6
166	6028	0
414	8911	12
115	2016	11
103	2400	18
433	6566	0
101	9378	3
448	5323	5
799	9227	22
558	2890	15
1134	49	7
1244	3315	26
11695	420	18
1148	7505	16
12	1863	6
1037	6492	22
7252	4594	7
101	4399	16
115	8708	12
798	6851	6
10621	659	12
107	802	42
1464	6024	4
3042	9117	6
142	6346	13
220	553	16
108	8078	37
851	9992	15
16	1019	3
483	3558	12
118	3777	17
7123	3589	44
2053	5850	12
122	5872	0
101	6792	3
101	5735	4
108	8318	20
101	9829	3
8157	3852	11
101	2785	23
369	1613	41
12	6983	3
21574	4383	3
5203	9352	0
772	2634	17
102	9005	8
340	8420	4
11561	9616	1
101	4341	33
141	4714	18
148	9331	2
12	1985	16
24174	5720	12
5368	7423	27
6825	1496	18
138	8439	18
1248	6312	1
176	6971	0
108	3088	12
3309	1014	12
3189	1804	6
1171	209	7
102	5131	1
4412	6246	21
235	3624	15
102	6401	26
542	2538	18
12	3567	5
9	4819	29
101	5417	2
126	3745	0
101	6598	5
105	7332	18
1317	7001	15
27710	8579	10
386	1116	16
754	9382	20
12	6862	5
1718	7746	7
102	2542	24
127	7147	10
113	9562	5
3599	7686	7
23652	5409	5
113	7801	7
604	7353	1
101	7375	7
1398	8378	0
126	3174	0
231	4189	1
689	332	1
229	9141	22
2266	3407	12
129	4135	12
12	9132	17
102	7110	26
12	6506	15
1649	9349	18
18065	8387	4
1717	6157	31
7062	4494	30
103	683	27
11331	8523	3
108	6293	6
101	4996	10
3143	6398	5
129	3030	38
14	1993	12
3045	6482	39
1692	1895	4
246	2584	15
111	3024	9
120	2348	7
12	2726	5
714	3563	4
114	324	11
23672	5967	15
564	4179	18
2083	5724	6
101	5642	10
103	4455	17
4846	9301	18
4612	1331	40
7803	3662	24
923	9798	9
165	6216	19
4837	4110	12
260	9276	5
243	8887	26
1135	9692	8
106	4091	8
256	9594	0
14	1295	24
110	3773	13
106	9556	2
357	8451	23
756	2440	18
109	3636	8
149	6403	33
12	9892	7
19166	3405	15
811	4128	31
112	3862	11
390	486	13
2911	3347	23
147	5403	7
14083	1857	33
1880	9831	33
2921	8150	33
129	3523	1
235	2627	19
107	4889	29
720	4323	30
634	6811	20
107	2129	12
12	1166	2
101	8037	11
117	6248	2
5194	6764	33
771	1196	0
471	8522	10
591	4162	1
2994	2379	4
159	2941	9
257	9853	18
640	5023	0
12	3878	3
2204	8781	5
12	7850	11
336	8463	3
439	4730	2
2563	897	5
1441	8477	19
14	1414	28
22031	5140	17
491	4953	0
337	1742	20
2	4408	24
101	5637	24
422	5488	7
101	4142	6
30501	1470	4
188	3934	23
106	2236	14
111	5977	8
109	1145	21
157	5875	5
5093	4499	38
1019	1211	1
140	7400	5
203	8918	8
6260	1369	28
4002	6420	26
7190	9167	8
113	3388	9
12	9450	3
3536	1883	17
1780	7210	1
5376	5024	5
101	8939	1
25597	3401	24
359	1794	18
101	4841	6
103	9315	6
119	8545	3
244	602	30
159	5337	6
12	3553	3
32023	9285	23
122	5552	0
102	2406	8
1224	1224	2
1489	8512	2
6014	8882	15
14	3617	15
105	4612	5
101	5990	18
3544	2543	21
1259	3485	13
347	7553	23
2993	5322	27
104	7822	16
109	5939	9
1148	2353	4
114	6341	28
251	8166	23
14	7345	34
106	1904	1
103	9607	14
1897	8118	28
112	3864	13
18936	2705	7
3021	5823	5
102	3753	30
2809	9646	8
1443	6483	3
1409	2857	9
12263	3718	27
112	9747	13
121	615	2
119	104	14
101	3853	11
27953	3948	15
1345	4558	35
12977	1253	12
1650	1732	3
14	9800	17
5142	7765	18
102	5827	19
12	3778	11
102	3182	30
2460	4388	3
17594	7494	2
234	1600	2
1293	9375	6
2	181	4
1080	3949	13
14	9225	7
14	8859	34
102	2529	10
1071	2598	30
150	442	23
211	7648	5
102	1294	13
1059	6684	10
105	4713	11
110	3898	13
18498	6768	0
33147	4990	0
31167	1552	12
101	7631	5
101	172	10
101	3139	13
103	3296	20
1037	3857	14
6789	3069	23
1295	3772	21
737	151	4
123	5402	17
113	3011	34
2070	5798	13
103	9707	20
102	9874	35
107	759	9
104	1103	7
381	2684	10
57	1055	28
143	3720	6
13266	454	15
7511	657	34
114	4431	3
9675	2450	20
979	6831	10
104	1901	27
11612	3179	4
273	312	28
180	8260	16
8921	4637	0
106	1008	5
11143	665	11
101	8612	19
101	6029	10
1619	2480	32
593	2857	4
18881	8444	4
823	1021	5
12	9700	7
1738	5422	2
2172	7988	5
16	1012	17
9	9822	12
112	1235	4
105	3533	4
30626	4542	2
101	9259	7
359	7023	25
185	530	10
104	162	13
367	6352	18
26473	5849	17
1856	7164	6
103	2636	8
103	1699	15
1	4770	0
14	8783	23
1337	5699	16
126	3553	0
32981	3083	15
3661	4635	0
1725	3358	7
14	8530	38
109	2910	2
735	3412	7
29814	428	27
107	624	11
3602	3386	21
3458	4994	2
12294	8350	15
15029	4266	7
101	9258	19
101	2222	7
1920	5167	2
10588	1570	23
5711	6085	29
1591	1764	27
322	9574	16
1922	9635	12
14	2150	11
5653	2579	1
28813	6317	7
1115	9781	2
3770	7083	25
7443	8233	10
4251	2351	6
12	1708	28
811	2798	26
275	7792	4
384	3921	19
116	9227	8
2428	2266	14
2806	2596	7
12	2627	27
28468	9882	3
14	5956	18
101	7786	27
105	1643	3
172	755	2
126	3878	0
101	8079	7
7616	4039	1
16599	1991	6
1266	448	2
358	7683	9
107	8861	14
20445	9483	31
102	6946	16
219	5028	13
57	5522	0
3412	2127	29
114	9285	18
398	1874	3
120	4134	19
114	774	14
12	7846	10
12	965	5
1636	7554	31
373	8651	16
22621	7869	8
984	9985	6
103	2440	25
662	3356	25
24931	961	35
32652	3133	26
11812	4737	13
16	8282	7
12	3214	8
275	7830	9
12019	7250	9
110	4798	27
2	7152	0
14	9220	18
112	9880	14
7348	7180	5
14	1418	29
26656	3632	22
21	7651	8
26116	974	9
109	8267	34
101	4837	7
136	8379	15
160	6238	6
101	1191	13
267	6752	2
14	8424	12
149	5911	24
622	966	32
9	5819	18
7583	72	2
338	5539	1
107	5332	12
4106	6695	20
118	803	1
152	8274	24
1021	8860	24
2	9854	10
108	9917	1
124	5429	4
106	4088	27
1280	711	24
290	3525	7
1298	1494	3
115	6316	15
1382	3766	17
101	3106	2
169	7294	0
1418	2466	34
455	6492	1
700	2950	20
107	215	16
3272	1661	18
102	6403	29
12	5952	15
107	6000	6
102	2191	21
21821	4826	18
16613	8518	5
26446	4929	6
31744	3214	11
103	3704	34
12	2147	2
116	9771	17
107	6623	3
30009	2482	7
700	5440	5
26306	4697	30
17633	2512	9
7090	9445	2
12245	9667	20
105	7939	11
32768	8547	29
103	3200	15
511	4248	18
5027	7037	11
125	2285	11
19393	6810	24
9052	2525	8
5799	2054	26
102	6402	9
7589	7202	6
16	7216	5
604	7228	4
102	9226	21
12	8002	2
102	4353	16
4887	6306	19
26435	4286	16
3149	1847	3
156	5269	26
101	5548	7
1593	7812	12
220	5601	15
18729	4520	8
114	958	33
106	3291	19
102	8111	1
107	8251	1
113	5310	13
12	3215	28
107	1950	16
116	6628	13
135	671	13
111	9907	6
339	8844	0
110	1277	5
5750	1177	33
106	3738	5
7834	6096	15
162	7868	0
786	6003	2
7679	3328	41
4389	1434	9
12	7106	6
3383	8600	23
1340	9795	17
120	8070	6
526	8698	4
18898	956	31
103	8500	38
986	5882	19
284	5206	24
108	144	2
121	2564	0
11834	9878	6
163	1421	13
2716	5629	43
101	1675	21
441	3034	6
155	2006	14
8263	5086	1
1274	8281	13
955	2752	25
111	8755	2
114	3815	13
14	5804	27
14	3073	22
283	2385	17
128	9838	15
7859	8232	20
821	3728	10
1174	3443	10
101	7783	14
101	4075	6
234	6241	10
101	2085	4
105	2475	13
101	5732	23
14	972	13
21	554	9
14	9127	30
142	2027	7
18435	2901	5
22554	9141	26
111	5944	7
111	2651	8
104	7209	11
1122	7218	38
24833	2635	10
102	9477	5
12	12	1
102	3663	19
2581	7197	10
101	1449	9
101	6346	6
1584	5466	3
108	8764	17
121	2243	0
101	9193	4
325	1943	13
105	4258	10
685	9601	10
7445	1708	30
106	7390	29
12	9229	26
579	4250	2
2	9608	35
161	5054	7
104	8077	1
102	5795	8
7204	9664	4
1348	5136	6
2	3061	14
32628	628	7
101	2822	12
101	7023	24
153	2457	8
454	9682	8
679	8889	10
12	488	9
104	2959	9
1844	5269	2
33186	7785	32
21346	246	8
33163	4737	28
101	6347	18
11346	2650	14
105	3520	17
4082	6081	4
113	6007	9
9536	8791	1
7548	9314	13
6870	9908	15
118	5515	7
12	7983	12
779	2524	21
1944	7139	24
30620	5732	24
446	2084	4
107	3505	17
969	1353	11
12	3457	24
12	2639	26
329	8306	1
185	2140	4
692	2889	32
111	4209	7
3442	1058	18
109	1402	4
12194	8939	4
102	2310	19
352	2678	19
101	8394	12
2288	3286	7
186	9981	0
399	1173	0
101	5894	9
104	3939	23
16	9434	3
107	6578	13
251	1231	9
5196	9148	0
12	815	9
14	1661	32
1810	1268	9
718	2507	10
12	1284	23
392	6253	0
101	1326	11
8395	7027	20
2311	8617	14
6205	7244	18
103	4650	4
105	6916	13
106	2587	21
9364	3633	15
227	9627	0
5466	7100	3
439	825	1
18006	4640	1
179	4453	8
106	3097	13
101	5259	5
103	6343	27
5582	1950	15
103	3717	17
724	3877	16
540	453	5
940	1610	14
104	7303	15
107	7130	29
661	6320	22
3508	7285	20
115	6412	15
101	365	5
916	5365	8
103	6790	13
2228	3665	13
101	7881	10
14	421	9
3463	3138	3
108	4630	4
188	1655	25
119	9824	10
313	8821	16
101	5133	19
103	5294	10
109	3561	32
3207	3789	10
135	1713	13
6172	9935	19
1485	6222	4
19488	5437	9
107	9179	3
266	2627	25
12276	7512	16
101	1984	13
101	2863	10
115	5248	2
553	2610	13
111	3160	4
235	9286	8
1722	4681	2
679	5305	21
2	8239	37
512	4501	12
12	1551	13
826	4972	28
15612	1418	0
8010	4960	20
58	5708	26
101	5058	5
4278	1622	6
4107	3213	28
465	3976	26
10025	7307	11
110	210	17
12	3723	22
102	4420	12
102	200	4
12	2373	20
572	1037	0
150	5141	10
127	3659	5
101	4198	15
1448	72	5
101	7305	8
1436	2275	2
101	8292	8
117	204	16
107	5719	4
123	3564	32
171	4700	21
102	5422	4
114	259	16
154	4409	7
150	6553	7
2355	6638	8
104	3758	25
1210	2824	13
102	7368	1
103	4610	22
101	5487	13
107	4610	33
370	5567	19
104	6829	5
770	8774	20
111	3295	6
164	3397	2
104	1998	10
12	163	17
109	5435	2
105	6193	46
12	7205	2
194	9935	7
788	4088	5
101	4320	25
269	290	1
101	364	17
136	5271	8
2383	3315	11
106	9016	7
4281	4457	7
318	5603	29
5773	8298	6
12	2920	24
116	9504	11
178	2221	11
101	99	1
105	8108	27
6890	6592	18
2093	149	12
12533	9956	22
278	7828	7
904	9839	27
1864	7086	26
135	7817	35
179	5071	6
6670	9009	23
8558	8325	3
270	4128	3
1194	2059	9
1235	9954	26
26650	2151	34
737	3859	2
108	5200	20
103	4877	6
1888	5287	24
11161	3579	9
4529	6288	31
121	2403	0
103	2117	23
108	9116	17
825	5011	22
337	1358	13
14	9551	10
121	2980	0
877	7795	28
3159	9412	26
8	1074	7
16890	7765	14
318	8771	2
101	7267	4
3617	3932	11
111	8658	20
29898	2457	18
114	4197	20
161	3167	20
281	8714	35
12	1793	9
109	8859	29
125	6472	5
5367	9683	28
114	6817	13
980	3142	13
101	8135	14
102	3473	40
3921	1860	12
115	4580	14
26194	5010	2
260	7312	12
4070	9646	16
105	6976	5
14	3489	22
5526	2292	15
104	968	24
107	4020	15
1626	7669	5
105	3751	17
778	5078	20
1853	3262	7
7672	9581	21
2987	2848	6
2	3357	26
28816	118	37
8618	9155	6
360	2304	1
5984	6695	5
107	1749	8
113	4667	23
1114	2360	7
2942	571	25
33063	534	21
14	6663	20
14	8385	10
105	492	28
308	4257	6
110	2813	16
243	3160	13
1733	193	2
1734	8847	1
3015	2836	27
817	8448	18
102	3369	7
273	3928	18
5877	4195	19
12282	8738	8
107	4915	8
1535	522	29
460	3272	27
109	2227	21
6750	9544	10
114	2639	27
239	9031	9
14198	7759	10
105	3617	7
101	2883	16
106	1427	18
110	1328	11
14	9187	22
105	9358	13
591	4646	16
101	391	9
1029	3616	24
14	8446	39
12	3843	4
458	6094	39
114	6247	25
10640	4067	5
102	2948	15
31493	1063	22
102	165	10
128	85	39
420	1394	14
2451	8106	21
30308	1549	25
2132	1991	0
124	2744	13
318	5804	15
106	8594	9
14	6027	25
664	9048	10
105	8194	8
105	1959	25
32519	9518	9
410	991	15
440	7370	36
109	2580	14
1412	2310	11
23960	7573	3
102	3401	28
102	67	7
104	5134	1
5145	577	4
113	3228	9
938	7488	4
17962	5740	0
239	9774	16
12	8836	1
166	6059	0
106	9502	12
115	3751	24
106	2458	24
103	9831	12
148	4894	17
499	5472	21
13814	6344	23
18341	1086	5
122	8446	25
3677	4350	1
122	5847	0
14	7471	27
101	6382	21
1004	5021	12
22353	6059	4
272	2138	1
103	9070	14
11406	3115	15
4251	4233	17
102	8970	8
12	1539	12
12	40	18
104	8416	24
24324	8658	26
107	7547	20
118	3239	7
14649	4528	39
8	6227	13
101	2851	11
14	6469	19
3231	3875	4
344	3748	11
113	8570	3
189	7056	6
1281	2726	20
154	4753	12
282	2427	5
720	71	6
101	5070	4
6293	2949	11
2555	4691	16
30392	6233	26
8	6675	15
3027	399	22
1204	8054	16
14	8150	34
102	8971	28
221	1445	0
475	4625	3
116	5442	23
1272	7063	4
168	3939	0
113	8926	9
1118	4660	22
22108	7183	4
104	7657	16
1965	9627	7
119	1278	33
103	7619	12
128	9026	10
101	5697	16
1848	586	23
101	8296	9
1573	6637	8
580	1972	25
106	4471	23
101	9569	11
13	7027	29
20011	2267	19
2708	5139	15
101	7746	9
102	3400	8
18828	8080	3
171	5820	10
194	2054	4
12	1312	4
751	5531	9
110	5958	43
1257	639	11
101	6696	1
103	2823	16
101	3178	11
8	633	2
625	6676	9
110	9660	1
10251	6187	2
229	8860	18
5045	410	3
1367	9400	5
4186	223	0
9	8859	20
1343	2903	5
102	1485	7
107	8436	10
116	8712	4
3008	412	41
12961	2443	19
181	4463	18
115	1389	5
2	1874	0
108	8244	26
5612	1870	36
107	1979	23
102	8074	6
280	9206	15
12	2689	5
434	9222	2
4362	5257	17
115	2598	8
101	2282	15
101	9611	7
179	3332	2
8632	3080	9
136	9778	20
1585	9341	0
125	5996	3
905	2918	20
180	1024	23
3294	2390	16
1189	3930	26
3827	4871	6
12323	4962	11
127	4936	17
867	8768	4
102	2668	6
119	3893	40
140	7048	3
21069	6415	21
115	960	13
2	4211	0
1770	1271	5
1115	5747	13
114	6380	26
102	7501	6
107	3677	18
104	545	5
374	4260	18
118	2086	23
113	9822	13
102	1541	23
107	4827	1
105	2752	12
1298	1971	6
105	7298	6
119	9863	19
105	4	21
17	770	13
104	4589	15
981	8711	31
12	5760	20
109	9405	22
110	6460	15
31766	9805	15
105	4653	3
9036	5143	5
219	3943	2
102	5741	23
102	7337	14
107	9459	12
12	4842	28
8619	6029	20
126	3718	0
103	3840	22
117	1089	1
106	5937	7
14	1896	26
552	3454	4
4621	5702	5
103	1476	15
108	2714	4
2699	8103	1
4345	8788	25
105	7748	18
19045	7221	0
108	3249	26
690	2352	28
29682	33	27
105	2239	35
102	8075	18
107	3227	6
774	6340	10
17086	3990	33
13677	3439	32
4691	8	16
233	1959	16
108	2267	18
2223	1538	6
105	7115	6
793	4958	16
852	3526	3
101	5229	8
144	8462	0
243	472	1
11689	3117	40
1029	7027	34
4110	8452	30
122	5288	0
105	7855	37
25965	1981	10
116	9044	12
318	5299	20
706	3461	9
6103	7621	24
110	672	4
135	1894	6
7029	3745	31
513	1921	23
31303	9548	1
3113	7279	8
27578	4863	19
4731	9354	6
2413	773	12
2	428	16
11995	1533	4
3057	1939	34
101	7641	1
1699	6661	7
111	7520	13
102	8791	20
102	5246	13
114	6910	20
129	8855	7
107	5895	13
266	7924	4
133	1966	10
4272	5096	16
19654	8012	0
5044	7853	4
33239	1497	6
115	466	3
206	5935	2
8202	7281	33
23118	3048	14
112	1446	10
103	9725	16
112	3719	15
1240	3924	36
312	6507	22
122	5743	0
185	194	26
334	9589	20
57	9132	9
154	7970	3
356	4369	14
14	9018	25
238	8286	10
123	4226	21
934	5443	5
11969	4090	3
31287	8854	5
101	8501	21
1620	156	8
103	7547	12
22548	2766	41
105	5205	5
12	5843	12
1317	3886	11
120	5308	18
107	161	15
1771	6153	6
14	9091	34
221	1309	0
356	733	4
1434	2556	5
866	7609	18
23497	2852	32
208	1352	14
14	6744	13
30207	9004	23
108	8865	22
163	8599	7
111	6382	13
122	6785	19
8780	1698	0
102	4592	13
16	1358	9
107	8843	10
733	2214	2
7202	5654	13
24153	4469	17
20570	1247	20
1544	7404	18
2116	4549	11
107	7023	8
319	730	22
32573	1799	12
12	2771	9
14	9330	13
105	4856	13
1439	5602	1
130	8656	9
11030	9836	5
766	4448	5
488	1522	4
2234	6666	7
107	614	15
7465	8555	1
12	2423	3
1776	8573	12
2307	3336	5
101	3958	1
105	7064	30
2286	3239	23
103	735	3
137	5293	3
102	3354	4
987	1706	22
880	2337	2
106	7626	28
32707	3362	10
119	8567	7
108	9446	18
276	5455	25
1527	266	16
559	6870	25
5432	2752	41
647	5042	10
327	6254	21
12	3090	27
483	7996	0
12	6736	17
2886	8964	9
120	2483	7
6094	8803	30
103	2901	28
117	20	11
2377	9760	17
101	9879	13
1179	6004	6
328	5930	11
1697	7218	32
413	3228	6
103	2450	28
1136	1526	9
752	6255	20
14	7321	31
20816	3024	24
1521	7769	9
26823	3846	39
141	54	8
253	4404	3
22479	2655	30
22076	865	4
31858	2625	29
102	6715	4
275	2922	12
1164	77	0
4890	9791	8
14	2431	31
101	436	10
270	991	10
346	5083	18
107	4551	11
18858	2440	26
101	2352	17
110	1859	10
105	3154	6
105	2972	4
5971	4700	5
18378	6669	0
8922	1444	14
126	3646	0
103	855	17
4332	8038	7
143	4887	1
1269	8757	24
104	8947	2
26799	6293	14
4056	9852	4
103	243	27
25336	6189	11
176	7076	0
117	2994	12
243	9703	12
103	9907	22
104	4272	19
349	5255	20
2425	2167	9
10271	2823	15
14	8845	38
102	9048	4
269	5861	35
111	7562	1
903	3289	14
1619	7892	19
133	7982	11
125	7441	14
15313	1080	0
423	4327	16
102	9809	6
12	4023	5
3677	422	19
12	701	30
228	4042	4
155	1605	13
101	2282	32
150	5417	25
794	8850	27
106	5866	13
7457	8819	4
1945	4282	5
144	8630	0
265	7961	4
103	6524	10
2773	3280	6
916	5903	15
101	9431	15
843	145	26
27985	8545	5
314	9442	19
107	7599	14
10880	1995	24
1961	9758	13
11736	1502	17
15691	859	7
101	1789	10
5796	5462	35
101	7248	7
106	2093	8
126	3321	0
234	2876	6
2	8525	20
10254	4908	2
101	6039	15
103	8477	15
110	5387	19
30953	230	22
106	7817	15
163	8112	18
2277	2038	12
7682	7530	8
31172	7500	10
12	9818	8
2039	8044	3
12	26	5
103	2547	19
7307	2699	5
5333	9752	12
104	8746	34
653	2319	8
136	2828	5
128	2975	21
12	958	15
3072	3450	33
1219	3212	25
14	2563	33
106	7281	34
16467	4086	0
11098	8752	8
102	1849	4
4505	9471	6
109	2434	19
14	4713	44
1207	2575	25
101	6683	2
103	5719	28
123	8333	7
112	7494	16
31510	9042	9
352	3146	29
109	6327	32
357	245	1
784	2656	28
10294	9265	6
7288	3006	19
21903	3879	10
321	4821	2
12	1299	7
107	4961	4
105	91	12
149	7245	23
1502	7732	13
110	5673	15
110	6854	8
2902	3892	25
103	6393	13
117	8799	1
151	898	13
2	3854	0
102	6521	3
134	2618	35
201	1641	0
9	4040	11
3829	9499	7
31277	7693	3
117	6972	1
13700	550	24
106	5423	8
106	6592	15
101	2675	2
106	4833	10
110	9323	10
101	338	7
2466	2097	26
102	3450	31
4096	2989	2
932	2241	8
4538	9108	5
20167	5635	15
197	3678	4
337	4346	1
101	5747	7
24123	3003	8
117	2614	31
12	7325	2
104	3506	19
12	2783	8
154	5932	15
120	1466	13
139	2179	7
128	5912	18
15162	1033	0
101	6365	22
105	4432	6
4722	5149	3
106	6120	8
106	426	2
14	2747	14
4142	7542	20
3299	10000	21
2778	2202	8
31293	2116	14
134	6343	0
3903	371	25
101	1201	9
7908	5002	1
14	5938	13
105	7344	17
106	9984	3
101	4886	31
974	2302	17
101	8945	4
12470	9674	12
121	2523	0
730	2284	5
4561	6938	16
7680	3494	30
